age_group,division,event_id,event_name,gender,name,nationality,roxzone_time,run1_time,run2_time,run3_time,run4_time,run5_time,run6_time,run7_time,run8_time,run_time,total_time,skiErg_time,sledPush_time,sledPull_time,burpeeBroadJump_time,rowErg_time,farmersCarry_time,sandbagLunges_time,wallBalls_time,work_time
50-54,open,JGDMS4JI8B2,2024 Amsterdam,male,"Opdam, Michel",NED,4.3,3.3333333333333335,4.45,4.616666666666666,4.616666666666666,4.766666666666667,4.766666666666667,4.683333333333334,5.166666666666667,36.35,71.88333333333334,4.383333333333334,2.183333333333333,3.683333333333333,4.083333333333333,4.666666666666667,1.8833333333333333,4.8,5.65,31.333333333333332
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Beaghe, Arthur",BEL,5.0,3.316666666666667,4.683333333333334,4.716666666666667,4.7,4.85,4.666666666666667,4.866666666666666,5.55,37.266666666666666,71.93333333333334,4.316666666666666,2.0,4.016666666666667,4.316666666666666,4.383333333333334,1.6833333333333333,4.2,4.816666666666666,29.733333333333334
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Abbing, Kay",NED,4.466666666666667,4.483333333333333,4.2,4.3,4.25,4.366666666666666,4.083333333333333,4.166666666666667,4.7,34.516666666666666,72.05,4.65,2.3666666666666667,4.966666666666667,4.266666666666667,4.9,1.7166666666666666,4.266666666666667,6.033333333333333,33.166666666666664
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Holstein, Heiko",GER,5.583333333333333,3.25,4.4,4.833333333333333,4.766666666666667,4.6,4.566666666666666,4.666666666666667,4.783333333333333,35.8,72.11666666666666,4.416666666666667,3.1,4.033333333333333,4.35,5.0,1.5666666666666667,3.4833333333333334,4.85,30.8
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Lepelblad, Yanick",NED,4.783333333333333,3.85,4.85,5.016666666666667,5.25,5.15,4.85,4.633333333333334,5.016666666666667,38.583333333333336,72.36666666666666,4.666666666666667,1.6,3.5833333333333335,3.85,4.8,1.8166666666666667,3.816666666666667,4.95,29.083333333333332
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"White, Rob",IRL,4.733333333333333,3.3833333333333333,4.866666666666666,5.016666666666667,5.15,5.1,4.983333333333333,5.033333333333333,5.433333333333334,38.9,72.55,4.283333333333333,2.033333333333333,3.85,3.683333333333333,4.416666666666667,1.7666666666666666,3.8833333333333333,5.066666666666666,28.983333333333334
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Scharfe, Paul",LUX,6.483333333333333,3.283333333333333,4.716666666666667,5.15,4.933333333333334,5.333333333333333,5.45,5.166666666666667,5.616666666666666,39.6,72.68333333333334,3.7,1.7166666666666666,3.4,3.783333333333333,4.616666666666666,1.4333333333333333,3.55,4.466666666666667,26.666666666666668
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Dechesne, Sebastian",NED,5.2,3.533333333333333,4.483333333333333,4.8,4.95,5.05,5.15,5.15,5.633333333333334,38.7,72.76666666666667,4.166666666666667,1.6,3.8666666666666667,4.783333333333333,4.316666666666666,1.5,4.283333333333333,4.416666666666667,28.933333333333334
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Schäckermann, Christopher",GER,4.816666666666666,4.866666666666666,6.916666666666667,4.666666666666667,4.65,4.466666666666667,4.566666666666666,4.783333333333333,6.633333333333334,41.46666666666667,72.9,3.7333333333333334,1.6666666666666667,3.0166666666666666,4.483333333333333,4.116666666666666,1.8333333333333333,3.783333333333333,4.033333333333333,26.666666666666668
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Naaktgeboren, Jesse",NED,5.25,3.3666666666666667,4.75,5.183333333333334,5.166666666666667,4.983333333333333,5.183333333333334,5.183333333333334,5.516666666666667,39.266666666666666,72.95,4.083333333333333,1.8666666666666667,3.566666666666667,3.7333333333333334,4.4,1.85,3.716666666666667,5.283333333333333,28.5
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Jansen, Luuk",NED,5.416666666666667,3.433333333333333,4.65,4.9,4.9,5.05,5.0,4.9,5.433333333333334,38.2,73.08333333333333,4.516666666666667,1.4,3.466666666666667,4.8,4.633333333333334,1.55,4.3,4.85,29.516666666666666
45-49,open,JGDMS4JI8B2,2024 Amsterdam,male,"Rodrigues, Marco",POR,5.766666666666667,3.1666666666666665,4.5,4.9,4.916666666666667,5.066666666666666,5.116666666666666,5.25,5.383333333333334,38.21666666666667,73.26666666666667,4.316666666666666,2.2333333333333334,4.233333333333333,3.3,5.116666666666666,1.6166666666666667,4.0,4.55,29.366666666666667
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Bakker, Tom",NED,4.866666666666666,3.4166666666666665,4.9,5.033333333333333,5.15,5.55,5.4,5.116666666666666,5.65,40.166666666666664,73.38333333333334,4.016666666666667,1.5166666666666666,3.55,5.05,4.15,1.5666666666666667,3.7,4.866666666666666,28.416666666666668
45-49,open,JGDMS4JI8B2,2024 Amsterdam,male,"Rasch, Stefan",NED,4.233333333333333,3.066666666666667,4.283333333333333,4.45,4.416666666666667,4.783333333333333,4.666666666666667,4.683333333333334,5.083333333333333,35.36666666666667,73.48333333333333,4.633333333333334,2.3666666666666667,4.85,5.033333333333333,4.483333333333333,1.8666666666666667,4.566666666666666,6.166666666666667,33.96666666666667
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Looijen, Bjorn",NED,5.5,2.9833333333333334,4.266666666666667,5.066666666666666,5.116666666666666,5.25,5.15,5.333333333333333,5.966666666666667,39.083333333333336,73.68333333333334,4.083333333333333,1.3333333333333333,3.7333333333333334,3.9,4.2,2.1666666666666665,3.85,5.883333333333334,29.15
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Haagsma, Dirk-Jan",NED,5.683333333333334,3.1333333333333333,4.183333333333334,4.366666666666666,4.416666666666667,4.533333333333333,4.55,4.6,4.95,34.68333333333333,73.71666666666667,4.2,2.1166666666666667,3.85,5.883333333333334,4.7,1.5333333333333334,5.116666666666666,6.016666666666667,33.416666666666664
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Herk, Robert",NED,3.5,2.65,3.8,3.8833333333333333,4.0,4.0,3.9166666666666665,3.966666666666667,5.566666666666666,31.716666666666665,57.1,3.8333333333333335,1.5666666666666667,2.716666666666667,2.75,4.05,1.35,2.4,3.316666666666667,21.983333333333334
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Price-Owen, Jess",GBR,3.7333333333333334,2.6,3.9,4.016666666666667,4.033333333333333,4.2,4.1,4.15,4.083333333333333,31.0,59.483333333333334,3.7333333333333334,1.7,2.6666666666666665,3.5166666666666666,4.083333333333333,1.4166666666666667,3.716666666666667,4.0,24.833333333333332
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Daly, Mick",IRL,3.6666666666666665,2.5166666666666666,3.8833333333333333,4.116666666666666,4.166666666666667,4.3,4.116666666666666,4.2,4.433333333333334,31.7,60.88333333333333,3.933333333333333,2.1666666666666665,3.466666666666667,2.683333333333333,4.333333333333333,1.3833333333333333,3.3333333333333335,4.283333333333333,25.583333333333332
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Warner, Matthew",GBR,3.9,2.8,3.85,4.033333333333333,4.116666666666666,3.9833333333333334,3.9166666666666665,3.9833333333333334,4.266666666666667,30.9,62.46666666666667,4.116666666666666,1.9166666666666667,3.8,3.966666666666667,4.25,1.5,3.4833333333333334,4.7,27.733333333333334
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"De Vaucleroy, Alexandre",BEL,4.1,2.85,4.0,4.066666666666666,4.183333333333334,4.466666666666667,4.016666666666667,4.183333333333334,4.433333333333334,32.13333333333333,62.7,4.05,1.6166666666666667,3.433333333333333,3.6,4.316666666666666,1.4666666666666666,3.7666666666666666,4.3,26.55
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Seychell, Andre",MLT,4.383333333333334,3.1333333333333333,4.333333333333333,4.366666666666666,4.316666666666666,4.45,4.333333333333333,4.3,4.766666666666667,33.93333333333333,64.76666666666667,4.333333333333333,2.3666666666666667,3.3833333333333333,3.283333333333333,4.333333333333333,1.5333333333333334,3.3333333333333335,3.9833333333333334,26.55
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Oliver, Sam",GBR,4.533333333333333,2.6666666666666665,4.083333333333333,4.4,4.45,4.616666666666666,4.5,4.683333333333334,5.116666666666666,34.46666666666667,65.13333333333334,3.7666666666666666,2.1333333333333333,2.783333333333333,4.85,4.066666666666666,1.4166666666666667,3.6666666666666665,3.5,26.183333333333334
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Overbosch, Daan",NED,5.5,2.6166666666666667,4.15,4.783333333333333,4.55,4.683333333333334,4.533333333333333,4.533333333333333,5.066666666666666,34.85,65.6,4.1,1.85,3.216666666666667,3.2,4.15,1.15,3.1666666666666665,4.466666666666667,25.3
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Monahan, Colum",IRL,4.083333333333333,2.9,4.25,4.35,4.483333333333333,4.516666666666667,4.433333333333334,4.433333333333334,4.666666666666667,33.96666666666667,65.63333333333334,4.1,2.0,4.033333333333333,3.4166666666666665,4.433333333333334,1.4,3.683333333333333,4.583333333333333,27.65
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Koene, Bas",NED,4.233333333333333,3.0166666666666666,4.316666666666666,4.383333333333334,4.45,4.65,4.8,4.983333333333333,5.133333333333334,35.7,65.76666666666667,4.216666666666667,2.183333333333333,3.4,2.816666666666667,4.4,1.65,3.816666666666667,3.4166666666666665,25.9
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Marson, Kevin",GBR,4.466666666666667,3.05,4.3,4.333333333333333,4.366666666666666,4.533333333333333,4.5,4.466666666666667,4.866666666666666,34.35,66.88333333333334,4.066666666666666,1.6833333333333333,3.2666666666666666,4.166666666666667,4.166666666666667,1.5833333333333333,4.816666666666666,4.416666666666667,28.166666666666668
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Ryan, Mike",IRL,4.733333333333333,2.9833333333333334,4.6,4.35,4.766666666666667,4.75,4.716666666666667,4.633333333333334,4.983333333333333,35.71666666666667,67.21666666666667,3.9833333333333334,1.6,4.083333333333333,3.433333333333333,4.35,1.5333333333333334,3.8333333333333335,4.0,26.816666666666666
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Franke, Hannes",GER,4.6,3.0,4.266666666666667,4.433333333333334,4.383333333333334,4.6,4.6,4.383333333333334,5.066666666666666,34.68333333333333,67.76666666666667,3.95,1.85,3.066666666666667,5.05,4.45,1.6833333333333333,3.933333333333333,4.583333333333333,28.566666666666666
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Drop, Thomas",NED,4.45,3.533333333333333,4.516666666666667,4.583333333333333,4.583333333333333,4.766666666666667,4.7,4.716666666666667,5.15,36.5,68.75,4.066666666666666,2.066666666666667,3.3833333333333333,4.316666666666666,4.35,1.6833333333333333,3.55,4.45,27.866666666666667
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Iersel, Tom",NED,4.566666666666666,2.95,4.266666666666667,4.483333333333333,4.433333333333334,4.5,4.583333333333333,4.4,4.816666666666666,34.36666666666667,68.95,4.2,2.3833333333333333,3.8666666666666667,4.0,4.25,1.8666666666666667,4.416666666666667,5.133333333333334,30.116666666666667
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Jechalik, Thaddäus",GER,5.133333333333334,3.1333333333333333,4.6,4.716666666666667,4.85,4.866666666666666,4.85,4.733333333333333,4.866666666666666,36.583333333333336,69.06666666666666,3.9833333333333334,1.6833333333333333,3.2333333333333334,4.466666666666667,4.4,1.4666666666666666,3.65,4.55,27.433333333333334
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Plews, Andrew",GBR,4.583333333333333,3.033333333333333,4.283333333333333,4.4,4.5,4.516666666666667,4.533333333333333,4.45,4.883333333333334,34.55,69.16666666666667,4.3,1.6666666666666667,3.6166666666666667,4.433333333333334,4.366666666666666,1.6333333333333333,4.35,5.766666666666667,30.133333333333333
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Schirmer, Michael",GER,4.55,3.2,4.616666666666666,4.7,4.9,5.15,5.0,4.95,5.183333333333334,37.65,69.31666666666666,4.15,1.7833333333333334,2.95,4.166666666666667,4.183333333333334,1.2666666666666666,3.85,4.833333333333333,27.183333333333334
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Ajlani, Farid",GER,4.466666666666667,3.1666666666666665,4.466666666666667,4.55,4.633333333333334,4.766666666666667,4.683333333333334,4.733333333333333,5.066666666666666,36.0,69.46666666666667,4.216666666666667,2.1,3.45,4.483333333333333,4.516666666666667,1.5833333333333333,4.433333333333334,4.266666666666667,29.05
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Last, Jack",GBR,4.166666666666667,2.8333333333333335,4.15,4.283333333333333,4.25,4.333333333333333,4.366666666666666,4.416666666666667,4.983333333333333,33.56666666666667,69.58333333333333,3.95,1.8,3.6,4.633333333333334,4.116666666666666,1.6333333333333333,5.916666666666667,6.3,31.95
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Wegner, Tim",GER,4.5,3.0166666666666666,4.4,4.6,4.65,4.75,4.65,4.65,5.116666666666666,35.78333333333333,69.61666666666666,4.233333333333333,2.0166666666666666,3.8,4.316666666666666,4.233333333333333,1.9666666666666666,4.033333333333333,4.833333333333333,29.433333333333334
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Mcgregor, Eoghan",IRL,4.55,3.35,4.7,5.066666666666666,5.116666666666666,5.183333333333334,4.9,5.083333333333333,5.65,38.983333333333334,69.88333333333334,4.016666666666667,1.6833333333333333,3.316666666666667,3.55,4.283333333333333,2.0166666666666666,3.3333333333333335,4.2,26.4
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Rankin, Fraser",GBR,4.85,3.5833333333333335,4.916666666666667,5.383333333333334,4.9,5.066666666666666,5.3,5.033333333333333,5.583333333333333,39.7,70.01666666666667,4.0,1.5166666666666666,3.5833333333333335,3.6166666666666667,3.933333333333333,1.4833333333333334,3.2333333333333334,4.2,25.566666666666666
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Seychell, Jonathan",MLT,4.616666666666666,3.65,4.85,4.883333333333334,4.883333333333334,4.783333333333333,4.733333333333333,4.85,5.066666666666666,37.63333333333333,70.28333333333333,4.366666666666666,2.5833333333333335,3.2333333333333334,3.6333333333333333,4.566666666666666,1.5833333333333333,4.066666666666666,4.05,28.083333333333332
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Heiningen, Reno",NED,4.533333333333333,3.4166666666666665,4.65,4.75,4.883333333333334,5.0,4.8,5.016666666666667,4.933333333333334,37.4,70.31666666666666,4.283333333333333,2.4,3.45,4.15,4.533333333333333,1.8666666666666667,3.5833333333333335,4.183333333333334,28.45
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Dessel, Jordi",BEL,5.35,3.4,4.2,4.616666666666666,4.466666666666667,4.666666666666667,4.7,4.866666666666666,5.4,36.28333333333333,70.45,4.1,1.8,4.1,3.566666666666667,4.433333333333334,1.6333333333333333,3.9,5.35,28.883333333333333
45-49,open,JGDMS4JI8B2,2024 Amsterdam,male,"Kelly, Dave",GBR,4.933333333333334,3.2,4.6,4.783333333333333,4.85,4.95,4.716666666666667,4.916666666666667,5.1,37.06666666666667,70.66666666666667,4.283333333333333,1.95,3.4166666666666665,4.0,4.55,1.5166666666666666,4.083333333333333,4.966666666666667,28.766666666666666
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Siefen, Simon",GER,4.516666666666667,2.9,3.966666666666667,4.3,4.2,4.466666666666667,4.283333333333333,4.1,4.65,32.81666666666667,70.83333333333333,4.083333333333333,2.2666666666666666,4.366666666666666,5.066666666666666,4.35,2.25,4.583333333333333,6.6,33.56666666666667
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Rijsewijk, Robin",NED,5.083333333333333,3.1166666666666667,4.616666666666666,4.916666666666667,4.766666666666667,4.983333333333333,4.8,4.8,5.883333333333334,37.8,70.88333333333334,4.2,1.5166666666666666,3.2333333333333334,4.683333333333334,4.35,1.1666666666666667,3.15,5.766666666666667,28.066666666666666
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Asci, Piran",GER,5.683333333333334,2.8,4.183333333333334,4.4,4.366666666666666,4.783333333333333,4.516666666666667,4.55,4.933333333333334,34.45,71.13333333333334,4.25,2.183333333333333,4.783333333333333,4.666666666666667,4.8,1.4333333333333333,4.2,4.75,31.066666666666666
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Janssen, Magid",NED,5.466666666666667,3.05,4.65,4.766666666666667,4.8,4.8,4.883333333333334,4.666666666666667,5.283333333333333,36.85,71.23333333333333,3.95,2.2666666666666666,4.45,3.316666666666667,4.616666666666666,1.7833333333333334,4.166666666666667,4.45,29.0
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Woodyatt, Cameron",GBR,4.7,3.466666666666667,4.916666666666667,5.216666666666667,5.1,5.216666666666667,5.3,5.233333333333333,5.633333333333334,40.03333333333333,71.31666666666666,4.05,1.85,3.6,3.85,4.3,1.2333333333333334,3.683333333333333,4.066666666666666,26.633333333333333
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Middleton, Charles",GBR,4.366666666666666,3.5166666666666666,4.7,4.966666666666667,4.95,4.95,4.933333333333334,4.7,5.1,37.75,71.71666666666667,4.316666666666666,1.45,4.033333333333333,5.283333333333333,4.15,1.45,3.816666666666667,5.15,29.65
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Roekel, Robert",NED,4.933333333333334,3.2666666666666666,4.85,4.866666666666666,5.183333333333334,5.0,5.016666666666667,5.166666666666667,5.433333333333334,38.733333333333334,71.73333333333333,4.316666666666666,1.9833333333333334,4.466666666666667,3.183333333333333,4.616666666666666,2.0166666666666666,3.566666666666667,4.016666666666667,28.166666666666668
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Leemans, Bob",NED,4.8,3.0,4.333333333333333,4.583333333333333,4.65,4.866666666666666,4.666666666666667,4.633333333333334,5.133333333333334,35.81666666666667,71.83333333333333,4.016666666666667,1.7333333333333334,4.033333333333333,4.1,4.433333333333334,2.3333333333333335,4.733333333333333,5.883333333333334,31.266666666666666
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Versendaal, Tygo",NED,4.8,3.15,4.466666666666667,5.266666666666667,6.55,5.35,5.1,4.333333333333333,4.883333333333334,39.05,71.91666666666667,4.25,1.75,4.316666666666666,3.1,4.483333333333333,2.0,3.466666666666667,4.75,28.116666666666667
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"De Boer, Sijmon",NED,4.816666666666666,3.033333333333333,4.283333333333333,4.75,4.733333333333333,5.166666666666667,5.0,5.133333333333334,5.916666666666667,37.983333333333334,71.95,4.033333333333333,1.55,3.25,4.216666666666667,4.566666666666666,1.7166666666666666,4.533333333333333,5.35,29.216666666666665
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Freixeda, Carlos",POR,5.333333333333333,3.183333333333333,4.6,5.183333333333334,5.0,5.166666666666667,4.983333333333333,5.166666666666667,5.366666666666666,38.61666666666667,72.08333333333333,4.183333333333334,1.8166666666666667,3.816666666666667,4.0,4.516666666666667,1.4,4.583333333333333,3.9,28.216666666666665
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Flockhart, Ross",GBR,4.6,2.933333333333333,4.4,4.5,4.616666666666666,4.766666666666667,4.683333333333334,4.916666666666667,5.3,36.06666666666667,72.26666666666667,3.8833333333333333,2.533333333333333,4.166666666666667,5.0,4.2,1.4333333333333333,4.2,6.266666666666667,31.683333333333334
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Furber, Matthew",GBR,4.85,2.8,4.3,5.033333333333333,4.833333333333333,4.95,4.816666666666666,4.833333333333333,6.883333333333334,38.38333333333333,72.51666666666667,3.783333333333333,2.066666666666667,3.1666666666666665,4.1,4.2,1.5333333333333334,4.433333333333334,6.05,29.333333333333332
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Bakelaar, Roan",NED,5.15,3.5833333333333335,4.95,5.116666666666666,5.066666666666666,5.833333333333333,5.066666666666666,4.9,5.15,39.6,72.63333333333334,4.05,2.35,3.4,4.4,4.2,1.3833333333333333,4.283333333333333,3.9,27.966666666666665
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Oud, Mattijs",NED,6.633333333333334,3.1333333333333333,4.433333333333334,4.55,4.483333333333333,4.616666666666666,4.55,4.366666666666666,4.65,34.7,72.76666666666667,4.616666666666666,2.3833333333333333,4.4,4.383333333333334,4.9,1.95,4.016666666666667,4.866666666666666,31.516666666666666
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Den Bosch, Jasper",NED,4.566666666666666,2.9833333333333334,6.366666666666666,4.85,4.766666666666667,5.066666666666666,5.266666666666667,5.0,5.166666666666667,39.416666666666664,72.86666666666666,4.15,1.9333333333333333,3.45,4.4,4.366666666666666,1.9166666666666667,3.533333333333333,5.216666666666667,28.966666666666665
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Binsbergen, Jan",NED,5.216666666666667,4.75,4.7,5.166666666666667,5.05,5.333333333333333,4.95,5.3,5.583333333333333,40.78333333333333,72.9,4.1,1.6833333333333333,4.25,3.45,4.183333333333334,1.6,3.033333333333333,4.65,26.95
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Tappin, Gary",GBR,4.633333333333334,3.3666666666666667,4.733333333333333,4.933333333333334,4.8,4.966666666666667,5.15,5.183333333333334,5.366666666666666,38.43333333333333,72.95,4.266666666666667,2.3833333333333333,3.7333333333333334,4.133333333333334,4.416666666666667,1.9,4.383333333333334,4.75,29.966666666666665
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Gaidao, Afonso",POR,4.75,3.433333333333333,4.733333333333333,4.716666666666667,4.766666666666667,5.0,5.083333333333333,5.133333333333334,5.233333333333333,38.03333333333333,73.21666666666667,4.05,2.0833333333333335,4.433333333333334,4.35,4.3,1.7166666666666666,4.1,5.5,30.533333333333335
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"De Vos, Dion",NED,5.4,3.433333333333333,5.083333333333333,5.45,5.283333333333333,5.383333333333334,5.233333333333333,5.233333333333333,5.6,40.666666666666664,73.31666666666666,4.183333333333334,1.8,3.783333333333333,3.85,4.483333333333333,1.5666666666666667,3.4166666666666665,4.233333333333333,27.316666666666666
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Schalkwijk, Douwe",NED,5.583333333333333,3.5,4.8,4.983333333333333,5.05,5.25,5.083333333333333,5.15,6.4,40.18333333333333,73.43333333333334,4.4,1.7666666666666666,3.45,3.9833333333333334,4.45,1.2666666666666666,3.466666666666667,4.966666666666667,27.75
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Bengsch, Philip",NED,5.283333333333333,2.9166666666666665,4.283333333333333,4.85,4.85,4.983333333333333,4.8,4.883333333333334,5.483333333333333,36.983333333333334,73.66666666666667,4.2,2.6166666666666667,4.766666666666667,3.966666666666667,5.033333333333333,1.7,4.166666666666667,5.016666666666667,31.466666666666665
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Monart, Leon",NED,5.45,3.5166666666666666,4.683333333333334,5.166666666666667,5.15,5.35,5.383333333333334,5.3,5.833333333333333,40.3,73.68333333333334,4.25,1.7,3.2666666666666666,4.583333333333333,4.266666666666667,1.9666666666666666,3.5166666666666666,4.483333333333333,28.033333333333335
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Vergeer, Barry",NED,4.5,4.6,4.333333333333333,4.5,4.55,4.816666666666666,4.816666666666666,4.733333333333333,5.333333333333333,37.65,73.83333333333333,4.266666666666667,2.0,3.9166666666666665,4.55,4.6,1.2833333333333334,4.216666666666667,6.95,31.783333333333335
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Keizer, Jelco",NED,5.316666666666666,3.433333333333333,4.35,4.716666666666667,4.65,4.883333333333334,4.566666666666666,4.483333333333333,5.083333333333333,36.1,74.0,4.366666666666666,1.7666666666666666,4.783333333333333,5.0,4.8,1.9166666666666667,4.333333333333333,5.7,32.666666666666664
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"De Zwart, Joey",NED,4.816666666666666,2.783333333333333,4.283333333333333,4.416666666666667,4.7,4.633333333333334,4.6,4.433333333333334,5.15,34.983333333333334,74.1,4.333333333333333,2.1333333333333333,4.0,5.516666666666667,4.666666666666667,2.2666666666666666,4.783333333333333,6.683333333333334,34.38333333333333
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Allen, Charles",GBR,5.2,3.5166666666666666,4.766666666666667,5.166666666666667,5.1,5.583333333333333,5.516666666666667,5.216666666666667,5.583333333333333,40.4,74.13333333333334,4.183333333333334,1.4333333333333333,3.8333333333333335,3.85,4.65,1.85,3.9,4.9,28.6
16-24,open,JGDMS4JI8B2,2024 Amsterdam,male,"Willenborg, Lucas",NED,4.05,4.5,4.8,4.783333333333333,4.766666666666667,4.983333333333333,4.7,6.633333333333334,5.166666666666667,40.266666666666666,74.16666666666667,4.066666666666666,1.9666666666666666,5.116666666666666,3.5166666666666666,4.583333333333333,1.8333333333333333,4.033333333333333,4.8,29.916666666666668
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Pruim, Daan",NED,5.35,3.4,5.116666666666666,5.5,4.716666666666667,4.983333333333333,4.533333333333333,4.283333333333333,4.933333333333334,37.4,74.21666666666667,4.1,1.5166666666666666,4.066666666666666,5.033333333333333,4.183333333333334,1.5666666666666667,4.733333333333333,6.333333333333333,31.533333333333335
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Verhulst, Sjef",NED,5.133333333333334,3.433333333333333,4.75,5.05,5.133333333333334,5.566666666666666,5.316666666666666,5.366666666666666,6.183333333333334,40.733333333333334,74.25,4.083333333333333,1.6666666666666667,3.9,4.433333333333334,4.666666666666667,1.8,4.016666666666667,3.8833333333333333,28.45
35-39,open,JGDMS4JI8B2,2024 Amsterdam,male,"Kok, Thijs",NED,6.15,3.9833333333333334,5.1,5.416666666666667,5.166666666666667,5.166666666666667,4.9,4.516666666666667,5.1,39.28333333333333,74.38333333333334,4.2,1.7666666666666666,3.8666666666666667,4.45,4.466666666666667,2.1333333333333333,3.85,4.3,29.033333333333335
40-44,open,JGDMS4JI8B2,2024 Amsterdam,male,"Weve, Roeland",NED,4.383333333333334,3.6,4.866666666666666,5.083333333333333,5.133333333333334,5.466666666666667,5.15,5.2,6.0,40.45,74.45,4.716666666666667,1.8333333333333333,4.433333333333334,5.516666666666667,4.3,1.4,4.516666666666667,2.95,29.666666666666668
30-34,open,JGDMS4JI8B2,2024 Amsterdam,male,"Tol, Dirkjan",NED,5.25,3.4833333333333334,4.8,5.0,4.816666666666666,5.066666666666666,5.016666666666667,5.083333333333333,5.783333333333333,39.0,74.6,4.016666666666667,1.8833333333333333,3.466666666666667,5.066666666666666,4.316666666666666,1.3333333333333333,4.333333333333333,6.016666666666667,30.433333333333334
25-29,open,JGDMS4JI8B2,2024 Amsterdam,male,"Van Peer, Wessel",NED,4.6,3.8833333333333333,5.116666666666666,4.866666666666666,4.683333333333334,5.1,4.816666666666666,4.816666666666666,5.233333333333333,38.45,74.78333333333333,4.683333333333334,2.1666666666666665,3.716666666666667,4.5,4.55,1.8166666666666667,4.333333333333333,6.0,31.766666666666666
